GeneID	BaseMean	Log2FC	StdErr	Wald_Stats	Pval	P_adj	Name	Notes
ECs0078	2413.530956	2.50205681	0.334565905	7.478517001	7.52E-14	5.18E-13	ECs0078	2-isopropylmalate synthase
ECs0079	203.8411506	0.463974621	0.713633752	0.650157899	0.515590233	0.623480342	ECs0079	leu operon leader peptide
ECs0081	3008.842583	1.581612529	0.285641224	5.537059765	3.08E-08	1.32E-07	ECs0081	acetolactate synthase 3 catalytic subunit
ECs0083	38.66190569	2.246570308	0.693913058	3.237538595	0.001205656	0.00289711	ECs0083	fruR leader peptide
ECs0084	11240.53341	-2.1435444	0.284458324	-7.535530577	4.86E-14	3.39E-13	ECs0084	DNA-binding transcriptional regulator FruR
ECs0085	19341.66393	-1.779391071	0.317005841	-5.61311762	1.99E-08	8.68E-08	ECs0085	cell division protein MraZ
ECs0093	6543.594488	0.23947418	0.320165389	0.747970232	0.454478113	0.56486032	ECs0093	cell division protein FtsW
ECs0097	8744.655072	-0.234759771	0.274912164	-0.853944648	0.393135659	0.504852872	ECs0097	cell division protein FtsQ
ECs0099	36480.17304	0.242915979	0.298036787	0.815053676	0.415041586	0.526738606	ECs0099	cell division protein FtsZ
ECs0101	11460.25372	1.116867236	0.296532707	3.76642175	0.000165604	0.000454235	ECs0101	SecA regulator SecM
ECs0103	1306.899178	2.423888023	0.321239014	7.545434749	4.51E-14	3.16E-13	ECs0103	nucleoside triphosphate pyrophosphohydrolase
ECs0105	267.4490057	0.834301226	0.398012075	2.096170641	0.036067056	0.065488123	ECs0105	zinc-binding protein
ECs0106	2872.854414	0.534241029	0.373908232	1.428802534	0.153060997	0.233278933	ECs0106	hypothetical protein
ECs0108	3040.508417	2.132360809	0.35431176	6.018317909	1.76E-09	8.52E-09	ECs0108	guanosine 5'-monophosphate oxidoreductase
ECs0110	538.8149298	-1.749839375	0.367227823	-4.764996726	1.89E-06	6.71E-06	ECs0110	type IV pilin biogenesis protein
ECs0111	63.17285632	0.245906661	0.753935939	0.326163866	0.744300379	0.816451176	ECs0111	hypothetical protein
ECs0112	11.03202051	0.082070314	1.069191561	0.076759223	0.93881509	0.95902754	ECs0112	major pilin subunit
ECs0113	3914.491779	-0.308463538	0.296603772	-1.039985217	0.298346769	0.404045486	ECs0113	quinolinate phosphoribosyltransferase
ECs0114	1120.34766	-2.10412945	0.31297315	-6.723035021	1.78E-11	1.02E-10	ECs0114	N-acetyl-anhydromuranmyl-L-alanine amidase
ECs0115	2549.724042	-1.56133919	0.265559453	-5.879433667	4.12E-09	1.93E-08	ECs0115	regulatory protein AmpE
ECs0116	4615.260084	-0.672898019	0.276248309	-2.435844843	0.014857056	0.029222478	ECs0116	aromatic amino acid transporter
ECs0121	148.5280055	0.963672568	1.254760476	0.768013168	0.442479362	0.553124768	ECs0121	hypothetical protein
ECs0122	65948.61809	-2.067087038	0.367350481	-5.627016009	1.83E-08	8.04E-08	ECs0122	aconitate hydratase B
ECs0123	1260.665885	-2.756825073	0.327988345	-8.405253164	4.27E-17	3.72E-16	ECs0123	hypothetical protein
ECs0124	5677.575641	2.514641532	0.337643305	7.44762741	9.50E-14	6.48E-13	ECs0124	S-adenosylmethionine decarboxylase
ECs0125	4254.28333	1.948605466	0.338779129	5.751846258	8.83E-09	3.99E-08	ECs0125	spermidine synthase
ECs0126	8798.447726	0.125092453	0.350318597	0.357081965	0.721030445	0.797067991	ECs0126	hypothetical protein
ECs0127	630.5852943	-0.323698649	0.328672358	-0.984867273	0.324689271	0.431999218	ECs0127	multicopper oxidase
ECs0128	3196.464546	0.558148508	0.293447813	1.902036694	0.057166358	0.098821613	ECs0128	glucose dehydrogenase
ECs0129	5656.343006	1.034544861	0.286774252	3.607523525	0.000309134	0.000819658	ECs0129	hypoxanthine-guanine phosphoribosyltransferase
ECs0130	17987.23988	-0.194945353	0.309568464	-0.629732599	0.52886955	0.635701199	ECs0130	carbonic anhydrase
ECs0131	1214.401797	0.464959985	0.292019594	1.592221871	0.111334861	0.17738152	ECs0131	ABC transporter ATP-binding protein
ECs0132	2658.583127	1.284336251	0.341861224	3.756893615	0.000172036	0.000470207	ECs0132	hypothetical protein
ECs0133	1834.37545	-2.742296161	0.295110506	-9.292438287	1.51E-20	1.64E-19	ECs0133	PTS enzyme II B component
ECs0134	1004.273829	-0.799646304	0.298876378	-2.675508547	0.007461597	0.0156737	ECs0134	hypothetical protein
ECs0135	3369.596522	-0.478816613	0.250281264	-1.91311409	0.055733448	0.096715503	ECs0135	aspartate alpha-decarboxylase
ECs0136	363.008711	-1.428198972	0.357487113	-3.995106179	6.47E-05	0.000187547	ECs0136	hypothetical protein
ECs0139	3098.041151	-1.750924389	0.306024901	-5.721509536	1.06E-08	4.74E-08	ECs0139	fimbrial protein
ECs0140	411.1093282	0.046641346	0.318551064	0.146417172	0.883592072	0.920167408	ECs0140	fimbrial protein
ECs0141	556.7992449	-0.184434887	0.327173838	-0.563721379	0.572943765	0.676501381	ECs0141	fimbrial protein
ECs0142	131.2441413	-0.032553169	0.601058585	-0.054159727	0.956807906	0.972814655	ECs0142	fimbrial protein
ECs0143	345.3491838	0.182781071	0.422387358	0.432733291	0.665208541	0.752983611	ECs0143	outer membrane usher protein
ECs0144	37.1917859	-0.208009237	0.671275705	-0.30987154	0.756658646	0.824988232	ECs0144	chaperone protein EcpD
ECs0145	117.0377635	0.59667391	0.479098338	1.245410102	0.212981042	0.305898687	ECs0145	fimbrial-like protein
ECs0146	781.7858586	3.739931445	0.43159799	8.665312466	4.50E-18	4.16E-17	ECs0146	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
ECs0148	666.6164668	1.138189234	0.333955271	3.408208622	0.000653909	0.001653573	ECs0148	glutamyl-Q tRNA(Asp) synthetase
ECs0150	15544.75381	-4.542651091	0.403629138	-11.25451722	2.20E-29	4.06E-28	ECs0150	sugar fermentation stimulation protein A
ECs0151	647.5646455	0.212519197	0.336460586	0.631631773	0.527627519	0.634631366	ECs0151	2'-5' RNA ligase
ECs0152	2636.183864	0.180909675	0.303620188	0.595842051	0.551280749	0.657525374	ECs0152	ATP-dependent RNA helicase HrpB
ECs0154	61540.53503	0.608422155	0.283915728	2.142967418	0.032115715	0.058886068	ECs0154	ferrichrome outer membrane transporter
ECs0155	4687.73479	2.298826431	0.254911663	9.018129654	1.91E-19	1.94E-18	ECs0155	iron-hydroxamate transporter ATP-binding protein
ECs0156	3037.623953	2.982891555	0.27048677	11.0278649	2.80E-28	4.91E-27	ECs0156	iron-hydroxamate transporter substrate-binding subunit
ECs0157	3010.022257	3.771589414	0.296368479	12.72601398	4.24E-37	1.12E-35	ECs0157	iron-hydroxamate transporter permease
ECs0158	5394.165101	0.280893461	0.303259387	0.926248201	0.354317008	0.463931421	ECs0158	glutamate-1-semialdehyde aminotransferase
ECs0159	5115.64514	-1.365427153	0.310457772	-4.398109101	1.09E-05	3.51E-05	ECs0159	chloride channel protein
ECs0160	9168.451438	-1.958362123	0.386793142	-5.063073544	4.13E-07	1.59E-06	ECs0160	iron-sulfur cluster insertion protein ErpA
ECs0161	365.557658	2.870212479	0.334075667	8.591504156	8.58E-18	7.82E-17	ECs0161	hypothetical protein
ECs0162	848.557376	1.368670649	0.335765342	4.07627137	4.58E-05	0.000135562	ECs0162	vitamin B12-transporter protein BtuF
ECs0163	7703.411653	0.632303738	0.348192979	1.81595775	0.069376853	0.117052372	ECs0163	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
ECs0166	496.3826865	-1.022839551	0.363363931	-2.814917676	0.004878973	0.01060706	ECs0166	carbohydrate diacid transcriptional activator CdaR
ECs0167	6594.937253	-3.182838182	0.268350554	-11.86074757	1.89E-32	4.06E-31	ECs0167	hypothetical protein
ECs0169	7566.7648	0.495997799	0.303827164	1.632499846	0.102574231	0.165273761	ECs0169	PII uridylyl-transferase
ECs0170	16875.79981	0.147325325	0.245510784	0.600076797	0.548455055	0.654732596	ECs0170	methionine aminopeptidase
ECs0175	4550.655387	0.227226691	0.247000122	0.919945665	0.357601154	0.467552488	ECs0175	1-deoxy-D-xylulose 5-phosphate reductoisomerase
ECs0176	5855.651989	0.987095738	0.298367784	3.308318756	0.000938579	0.002300306	ECs0176	undecaprenyl pyrophosphate synthase
ECs0180	29774.55714	2.58128383	0.256476218	10.06441788	7.94E-24	1.03E-22	ECs0180	periplasmic chaperone
ECs0183	22632.52985	2.104279651	0.352875165	5.963240998	2.47E-09	1.18E-08	ECs0183	acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
ECs0187	8510.037771	2.167404604	0.35705392	6.070244532	1.28E-09	6.23E-09	ECs0187	acetyl-CoA carboxylase carboxyltransferase subunit alpha
ECs0188	2014.482116	-0.343827686	0.29209181	-1.177121964	0.239146829	0.336741905	ECs0188	lysine decarboxylase 2
ECs0189	576.5107246	-0.545316717	0.348975753	-1.562620648	0.118141849	0.186577886	ECs0189	hypothetical protein
ECs0191	1465.222946	-2.223879043	0.377049082	-5.898115517	3.68E-09	1.74E-08	ECs0191	Rho-binding antiterminator
ECs0192	909.4091736	0.51970876	0.353204934	1.471408548	0.141180663	0.21812231	ECs0192	hypothetical protein
ECs0193	490.3913958	-0.774348624	0.341793358	-2.265546145	0.023479186	0.044436289	ECs0193	peptidyl-tRNA hydrolase domain-containing protein
ECs0195	956.5487298	1.718059576	0.313692896	5.476883919	4.33E-08	1.83E-07	ECs0195	hypothetical protein
ECs0196	13727.4108	2.634838493	0.295948813	8.903020985	5.43E-19	5.31E-18	ECs0196	prolyl-tRNA synthetase
ECs0197	1491.639675	2.717344734	0.311543145	8.722210008	2.73E-18	2.54E-17	ECs0197	hypothetical protein
ECs0200	3259.801026	0.050725741	0.261414942	0.194043006	0.846142208	0.893379504	ECs0200	DL-methionine transporter permease
ECs0202	2384.497422	-0.553515575	0.264723383	-2.090920602	0.036535182	0.066226139	ECs0202	"D,D-heptose 1,7-bisphosphate phosphatase"
ECs0204	1823.460681	-1.663421927	0.260175281	-6.393466445	1.62E-10	8.53E-10	ECs0204	transcriptional regulator
ECs0205	7142.095515	-0.852403694	0.270411346	-3.152248258	0.001620185	0.003813568	ECs0205	hypothetical protein
ECs0206	2389.793579	0.084310142	0.276634451	0.304770941	0.760540615	0.827706223	ECs0206	biotin synthesis protein
ECs0208	3301.078789	-0.911757429	0.311490468	-2.927079713	0.003421612	0.007635106	ECs0208	hydroxyacylglutathione hydrolase
ECs0209	3656.398238	-1.466823789	0.265238776	-5.53020117	3.20E-08	1.37E-07	ECs0209	hypothetical protein
ECs0211	17672.98256	-0.162385065	0.334328204	-0.485705551	0.627175947	0.721019065	ECs0211	DNA polymerase III subunit epsilon
ECs0212	15.49677713	1.763190165	1.186591705	1.485928275	0.137298094	0.212853365	ECs0212	hypothetical protein
ECs0213	22.82800577	-0.01583527	0.868245484	-0.01823824	0.985448796	0.98959557	ECs0213	hypothetical protein
ECs0214	29.2271215	1.741129521	0.808927222	2.152393286	0.031366392	0.05766853	ECs0214	hypothetical protein
ECs0216	39.65249654	0.926021554	0.710182586	1.30392039	0.192260727	0.281749736	ECs0216	Hcp-like protein
ECs0217	70.92863659	-0.092356296	0.653214749	-0.14138734	0.887563955	0.92339195	ECs0217	hypothetical protein
ECs0218	221.357662	-0.589665252	0.422936536	-1.394216867	0.163252126	0.245559163	ECs0218	IcmF-like protein
ECs0220	31.0158334	2.074614612	0.849604041	2.441860575	0.014611789	0.028771447	ECs0220	hypothetical protein
ECs0221	202.8263908	1.311985619	0.447088539	2.934509617	0.003340752	0.007470082	ECs0221	hypothetical protein
ECs0222	25.66115091	1.303795887	0.796754416	1.636383635	0.101759322	0.16415633	ECs0222	hypothetical protein
ECs0223	367.6524654	1.503957767	0.359883148	4.179016922	2.93E-05	8.91E-05	ECs0223	ATP-dependent Clp proteinase ATP-binding chain
ECs0224	147.9045602	1.16205632	0.442790606	2.624392444	0.00868037	0.018065457	ECs0224	hypothetical protein
ECs0225	293.6347729	0.908836635	0.356845473	2.546863286	0.010869601	0.02205314	ECs0225	hypothetical protein
ECs0226	50.63804897	0.589372212	0.666767929	0.883924056	0.37673721	0.48797212	ECs0226	lipoprotein
ECs0227	123.9224991	0.585730601	0.459883141	1.273650953	0.202787146	0.294147405	ECs0227	hypothetical protein
ECs0228	120.6529977	0.782470051	0.471378349	1.659961797	0.096922138	0.157244105	ECs0228	hypothetical protein
ECs0229	444.1194528	0.528721565	0.301310112	1.754742187	0.079303416	0.131823042	ECs0229	hypothetical protein
ECs0230	210.075797	0.272251119	0.418915765	0.649894661	0.515760267	0.623546555	ECs0230	hypothetical protein
ECs0231	1054.257681	1.290929836	0.271745066	4.750518031	2.03E-06	7.18E-06	ECs0231	hypothetical protein
ECs0232	78.34883442	1.420670232	0.672002043	2.114086181	0.034507907	0.062930975	ECs0232	hypothetical protein
ECs0233	327.9315042	0.954166048	0.378026639	2.524070926	0.011600452	0.023321941	ECs0233	hypothetical protein
ECs0234	576.3832835	-1.493368393	0.405502559	-3.682759483	0.000230723	0.000622434	ECs0234	hypothetical protein
ECs0235	8.75649219	1.46623123	1.416089243	1.035408776	0.300478049	0.406423047	ECs0235	hypothetical protein
ECs0237	352.7957372	-0.095501434	0.405133759	-0.235728157	0.813643619	0.869418874	ECs0237	RhsG core protein with extension
ECs0238	452.8484107	-0.554124588	0.412534907	-1.343218668	0.179201179	0.265707011	ECs0238	hypothetical protein
ECs0239	106.6933602	1.388652376	0.515572643	2.693417496	0.007072365	0.014902384	ECs0239	hypothetical protein
ECs0240	49.95100324	2.42009464	0.840438325	2.879562448	0.003982274	0.008784715	ECs0240	hypothetical protein
ECs0241	47.34575234	0.68547577	0.707626276	0.968697451	0.332696165	0.441067048	ECs0241	H repeat-containing protein
ECs0242	374.9554862	-0.247241882	0.367820471	-0.672180864	0.501468562	0.610635626	ECs0242	Rhs core protein
ECs0243	10.71065388	-0.577299943	1.096463862	-0.526510688	0.598533428	0.698332034	ECs0243	hypothetical protein
ECs0244	175.1571744	-0.414537431	0.582331576	-0.71185807	0.476552669	0.586634817	ECs0244	hypothetical protein
ECs0245	224.782689	0.289954041	0.358876156	0.807950144	0.419119284	0.530420263	ECs0245	H repeat-containing protein
ECs0246	1072.634751	-1.155592003	0.301989663	-3.826594561	0.000129928	0.000361886	ECs0246	hypothetical protein
ECs0247	3238.113134	-0.922976797	0.30094285	-3.066950413	0.002162547	0.004994542	ECs0247	C-lysozyme inhibitor
ECs0250	3714.594688	-0.652274716	0.308488345	-2.11442256	0.034479192	0.062899815	ECs0250	amidotransferase
ECs0251	4864.294859	0.986990712	0.287946163	3.427691837	0.000608736	0.001548027	ECs0251	hypothetical protein
ECs0252	6851.783291	0.155245635	0.351145536	0.442111944	0.658408202	0.747984465	ECs0252	hypothetical protein
ECs0253	5574.306348	-1.204532274	0.374922732	-3.212748042	0.001314716	0.003129972	ECs0253	protein DinJ
ECs0254	107.7056182	-0.536751175	0.494887952	-1.084591316	0.278102703	0.381307356	ECs0254	lipoprotein
ECs0255	434.4232674	-1.576201549	0.324168076	-4.862297263	1.16E-06	4.25E-06	ECs0255	hypothetical protein
ECs0256	30.6767375	-0.582242283	0.767269886	-0.758849387	0.447942659	0.558791937	ECs0256	pseudo
ECs0257	30.12325138	0.175502321	0.76160572	0.230437241	0.817752025	0.872468041	ECs0257	pseudo
ECs0258	476.8280681	-0.54040184	0.296045338	-1.825402297	0.067940343	0.114912231	ECs0258	DNA polymerase IV
ECs0259	211.2683342	-0.74735164	0.467257009	-1.599444471	0.109721878	0.175328105	ECs0259	antitoxin of the YafO-YafN toxin-antitoxin system
ECs0261	145.4300458	0.614956144	0.43685783	1.407680261	0.159225769	0.240912194	ECs0261	hypothetical protein
ECs0262	10.60970451	0.032603174	1.073863137	0.030360641	0.975779434	0.983782098	ECs0262	hypothetical protein
ECs0264	37239.14604	0.819431352	0.33374444	2.455265926	0.01407804	0.027771014	ECs0264	hypothetical protein
ECs0265	4778.60711	3.018334944	0.330238436	9.139865679	6.25E-20	6.55E-19	ECs0265	xanthine-guanine phosphoribosyltransferase
ECs0268	86.45240515	-0.06960867	0.620532203	-0.112175757	0.910684051	0.938995081	ECs0268	outer membrane phosphoporin protein E
ECs0269	4408.11498	1.338932992	0.2968571	4.510362028	6.47E-06	2.15E-05	ECs0269	gamma-glutamyl kinase
ECs0271	1935.444045	0.644351855	0.32109282	2.006746382	0.044776675	0.079434907	ECs0271	integrase
ECs0272	21.80962848	-0.648486956	0.942274687	-0.688214345	0.491317812	0.601389012	ECs0272	transcription antitermination protein
ECs0273	8538.66218	2.02277842	0.303259395	6.670126156	2.56E-11	1.44E-10	ECs0273	hypothetical protein
ECs0274	18797.26892	0.235987621	0.243313452	0.969891385	0.332100635	0.440557245	ECs0274	hypothetical protein
ECs0276	17.34656287	-0.029116839	0.885974652	-0.03286419	0.97378289	0.982685009	ECs0276	hypothetical protein
ECs0280	39.70398256	-0.225736202	0.69792849	-0.323437437	0.746363981	0.817554227	ECs0280	tail fiber protein
ECs0281	257.5170151	-0.808264025	0.495425734	-1.631453456	0.102794673	0.165382626	ECs0281	hypothetical protein
ECs0282	114.0616571	-0.07749246	0.519756494	-0.14909378	0.881479634	0.918484766	ECs0282	hypothetical protein
ECs0283	16.80234628	-1.535069379	0.932542696	-1.646111632	0.099740778	0.161429643	ECs0283	tail fiber protein
ECs0284	123.0498999	-0.184691962	0.681693024	-0.270931278	0.786443888	0.848230308	ECs0284	DNA-invertase
ECs0285	9906.433583	0.990306142	0.264203843	3.748265468	0.000178062	0.000485941	ECs0285	hypothetical protein
ECs0287	1316.888918	0.391733651	0.321341881	1.219055699	0.222823053	0.317588904	ECs0287	transcriptional regulator
ECs0288	71.34741208	1.895078958	0.967164847	1.959416706	0.050064006	0.088035178	ECs0288	hypothetical protein
ECs0289	6438.178692	-2.683062641	0.319790198	-8.390071556	4.86E-17	4.18E-16	ECs0289	integrase
ECs0290	750.9071772	-1.873653615	0.387020198	-4.841229542	1.29E-06	4.69E-06	ECs0290	hypothetical protein
ECs0291	66.28257801	-1.550298463	0.648086439	-2.392116809	0.01675151	0.032611145	ECs0291	hypothetical protein
ECs0292	28.83726243	0.438859912	0.896797226	0.489363592	0.624584307	0.719262618	ECs0292	hypothetical protein
ECs0293	24.37298209	0.734940955	1.092486915	0.67272289	0.501123602	0.610352976	ECs0293	hypothetical protein
ECs0294	15.83372629	-0.178642153	1.053038597	-0.169644449	0.865289764	0.907572684	ECs0294	hypothetical protein
ECs0295	20.92902312	1.204122143	0.962234171	1.251381607	0.210795285	0.303403857	ECs0295	hypothetical protein
ECs0296	233.0718813	-1.651150201	0.605771808	-2.725696672	0.006416594	0.013637468	ECs0296	Ogr family transcription activator
ECs0297	98.16206321	-0.685245832	0.569851725	-1.202498477	0.229170456	0.325093888	ECs0297	polarity suppression protein
ECs0298	64.65779521	-1.090142375	0.582235282	-1.872339943	0.061159588	0.105119864	ECs0298	head size determination protein
ECs0299	32.42500971	-0.385025158	0.701090011	-0.549180779	0.582881394	0.684945788	ECs0299	DNA binding protein
ECs0300	109.3442081	0.526894123	0.535044065	0.984767718	0.324738181	0.431999218	ECs0300	CI repressor
ECs0301	17.63335821	0.401568057	1.093527777	0.367222548	0.713453022	0.792253622	ECs0301	hypothetical protein
ECs0302	142.926276	-0.716214254	0.491166671	-1.45818985	0.144788221	0.22286838	ECs0302	Cnr-like protein
ECs0303	450.6790456	-0.178230119	0.325745751	-0.547144876	0.584279204	0.68643923	ECs0303	DNA primase
ECs0304	1750.188502	3.050099306	0.296450168	10.28874203	7.92E-25	1.11E-23	ECs0304	hypothetical protein
ECs0305	570.6689056	-0.54741001	0.341300171	-1.603896092	0.108736958	0.17411433	ECs0305	hypothetical protein
ECs0306	43.42188593	3.099570169	0.891141122	3.478203501	0.000504787	0.001298331	ECs0306	oxidoreductase
ECs0307	24.98739758	-1.070362972	0.957759764	-1.117569366	0.263750958	0.36589611	ECs0307	hypothetical protein
ECs0309	634.5997664	-0.157879521	0.358666445	-0.44018481	0.65980326	0.748534077	ECs0309	transcriptional regulator
ECs0310	212.0069839	-2.043314551	0.437814688	-4.667076291	3.06E-06	1.06E-05	ECs0310	hypothetical protein
ECs0311	111.7316437	-0.494687708	0.437779846	-1.129991963	0.258479611	0.359875474	ECs0311	transporter
ECs0313	94.06560881	1.041105945	0.532810979	1.953987409	0.050702706	0.089089009	ECs0313	hypothetical protein
ECs0314	67.11041576	-0.339057574	0.659959607	-0.51375504	0.607423265	0.706570418	ECs0314	hypothetical protein
ECs0315	29.23434059	-0.36213314	0.835806675	-0.433273807	0.664815865	0.752771407	ECs0315	hypothetical protein
ECs0316	25.95348025	-0.496898708	1.030889062	-0.482009875	0.629798931	0.723265906	ECs0316	xanthine dehydrogenase iron-sulfur-binding subunit
ECs0317	29071.61612	1.263989659	0.249605678	5.063945937	4.11E-07	1.58E-06	ECs0317	hypothetical protein
ECs0318	761.1733481	1.181091942	0.29898918	3.950283224	7.81E-05	0.000223633	ECs0318	ferredoxin
